Address,BaseAddress,BaseSymbol,BaseDecimals,QuotedAddress,QuotedSymbol,QuotedDecimals,Tick,Fee Tier
0xf575c3f86cbf9509df7f0e1bfade34c01388fce4,0x2b67d1a87a8d8b280a23e97bc55095215ee0ec53,CPI,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,-283260,3000
0xb13697a7bf40e5ee55126a28045265a049330a12,0x40fd72257597aa14c7231a7b1aaa29fce868f677,XOR,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,-887272,10000
0x129fe8e05ae5df48fc07a557b6a4a0d42066a52c,0x8788ea1d181c872fbb5c376f3dc7b95a92eb4ecc,GMMT,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,128159,3000
0xef814b39563b130b0a01133928ecc07cca9e6c8a,0x560f0e659e3107580b61223bbfbec5d5b2881105,CPI3,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,-272776,3000
0x5c9742e858b214d591d3e71ba8a07b0bd4eefe6a,0xba9542cfea6d662e24514ce137be45c7e180ca5e,CPI5,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,-275057,3000
0x54b6f1b270270043c214fae675b9bc1be836ec1e,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,0xeaf0e9cac47a478cf15ddab1e1a315e69c0001b8,CPI8,18,266802,3000
0x4ba775fc1e08f156cc5247f5db001a1e6ec414c5,0x29746166eaf410e99eb6e538904efc3a3be145a8,PRICE,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,-324196,3000
0xfee78b7a20c3b0262d446613828d319bfbe1c595,0x58f7345b5295e43aa454911571f13be186655be9,WGRLC,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,109140,3000
0xcfecc1c9f3cb6190cb1ff7f65a130bfbe5107d38,0x5a98fcbea516cf06857215779fd812ca3bef1b32,LDO,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-68037,500
0xbde484db131bd2ae80e44a57f865c1dfebb7e31f,0x4da34f8264cb33a5c9f17081b9ef5ff6091116f4,ELFI,18,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,18,-39959,3000
0x77229e8e4cfff6144cad575432fe125a703c396f,0xa782153ac0efee92fd763d7db509a02e3d346b66,PPLUS,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-887272,3000
0xce254b38383ecf0ad78f22f3be75825362a37bbd,0x655217999cbe2f025b1c4036a573fcc1bdd1bae8,KAMA,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-128766,3000
0xc39d2a4129c4c188efafd369919443493f464cd7,0x92fc8e6efdf389e2527d14393b15f543f9a03420,USDF,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,887271,3000
0xd1395f3f4ace9994d79cc8693cc34f9fd7a6df54,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xf7407cb4c14fa53aec9c8de80aefe5ab26c745a8,BOBE,15,102014,3000
0x96449d66ab904ff6cc2c880f732f6034897f161b,0x1940daa4cdb3e6b1de04680c47c8adeb5e2f27ac,HUBABUBA,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,-198179,10000
0x136e8408f7a6ac120f8ba7e1d0b64a7f71791a3b,0x574f84108a98c575794f75483d801d1d5dc861a5,ROX,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,,3000
0xfa719429ba1497acf6659e398efdab58be8970c7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xde5b6b84b3825d5697df15fab070f9fd0f7df3a6,BDSCI,18,70136,3000
0xa5555ee6d6a7e6b243a493ce1047e3365ccb9a76,0x7e291890b01e5181f7ecc98d79ffbe12ad23df9e,NIF,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-887272,10000
0xe4f8cd6f2de0ab71b5acc51e2e666de3beb349e8,0xbdd4f273c2b0f0b84a51bd733aac617d91159376,BALT,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,146000,10000
0x40d5c143419b4cd48f8346af6444d2e749b9bf97,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,SLP,0,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,120535,3000
0x5b3b9a68e2ef9e611626dd20da2e0d07f42dbc4f,0xa16001dd47f505b7b7c5639c710a52209e4e8904,AVA,18,0xf256cc7847e919fac9b808cc216cac87ccf2f47a,aXSUSHI,18,,10000
0x34a64054c0bec069c4de5b890d1c001eff06fa50,0x0d98c7678ffb28fcb46f7bd4afa70a96a9ed25e1,ANGL,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,887271,3000
0x72511205f9143905cc70b7384445bfd41b0505e5,0x57db3ffca78dbbe0efa0ec745d55f62aa0cbd345,SYMM,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-53504,3000
0xea9f2e2ffa6304fc66411714eb40b1fad02af300,0x741b0428efdf4372a8df6fb54b018db5e5ab7710,ARTX,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-93776,10000
0x5d1461990f636d35030cb603559d6a9d4487f9ca,0x720cd16b011b987da3518fbf38c3071d4f0d1495,FLUX,8,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,-54813,3000
0xbf124abd5dd70f20114adc3fe5c644f7fa027d4d,0x2f7d4289ec9b27f24d8cb49233c9afe5295bbb99,BBC,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-97203,3000
0xf85078b533364ec2da6520160b43b7ae07b75cdc,0x479108ff04a0b0c4dad94796c53edfda47f066e6,UNDR,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,,500
0x5d95bb12ad95c3e8778de8dab3dfb3ace8ba69a9,0x69fa0fee221ad11012bab0fdb45d444d3d2ce71c,XRUNE,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,-887272,10000
0x7ee1f2626f9321c66031761b8ee1cf786ab18621,0x35747eb4c027ebbf0a7f4e642627afcd7fd8cd7a,MUSIC,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,-355041,10000
0x7016913d526faf457a4e55a6c891e2f751418d27,0xc0a27a6320f72da38cbfb30688f41045f2e3f7ff,USA,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,-224283,3000
0xba9fb8648fdfdbeb6b27528fad94d159920b2ce9,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,0xf2b87ce9c2ce65e786d6ffee0fdb9629ceff05f2,DSC,18,,10000
0x1a515a19413789dcc06bf2d517e2a7716994bad0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xf2b87ce9c2ce65e786d6ffee0fdb9629ceff05f2,DSC,18,-672411,10000
0x635bf82ec91427083b507415b5bfd1a069f84a36,0x37729282bc2e55b68885400697d1d6011da9924b,ALKA,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,-352380,3000
0xf9d19b06eea9e315affeb7244c5fd0c0ba3bd82c,0x60a62340c5935239f85f3500795ea9f747856ea3,WINE,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,887271,3000
0xf459ae3199362764cec11f1a1dfb07ad1c93a58b,0x04969cd041c0cafb6ac462bd65b536a5bdb3a670,wOMI,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-148906,3000
0x2bfff6686f9036864275aad298eb9b505aed9a2c,0x1c5db575e2ff833e46a2e9864c22f4b22e0b37c2,renZEC,8,0x314bd765cab4774b2e547eb0aa15013e03ff74d2,PARTY,6,68007,10000
0x35166e5c48350344c2ebf31bad9c65a02eb1bb9b,0xb4b0c6e32042ac4e2c655c34133472387be584b3,HIVE,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,,3000
0x9a50b03ed346d6bf8a24f334c52e621418c7e69b,0x1820c205066def0a5479be0479175700c16aa39d,SPOC,7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,138162,500
0xab38116d3218b3e329e6ea562faae7b5004c34c1,0x5c019515e3e78c5deaa493ae5fe66f42c25d506c,SIKA,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,,500
0x0548c63ee097b768b801e5a8fe83fb2b335dad2f,0x88891c494ae2d989da8d582fa1ff5767bd956d67,MAA,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-161183,10000
0xf1b63cd9d80f922514c04b0fd0a30373316dd75b,0x383518188c0c6d7730d91b2c03a03c837814a899,OHM,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,172853,10000
0xf714521cd45ba8e5a7d30c78aba91b882afd3e6d,0x3fea51daab1672d3385f6af02980e1462ca0687b,EVO,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,-325376,10000
0x79fb66b2ad14a5cd395b225da7e250c11a979888,0x83d40a30cfd688cf6d7acf83095263e4d5e8256b,IDGAF,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,46079,3000
0xf06b19397472f4458cd358f9faa9bab2ce02aa34,0x4e6ee4717ee7e1345b635e124d158ddce30c0c93,MILI,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-207005,10000
0x7d85f1549407e11a0695def3ee20843abd653dc0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xfc05987bd2be489accf0f509e44b0145d68240f7,ESS,18,154994,10000
0x05a2d831487ce05a6b8ac9d01c50e0f7d8609cfa,0x50da4642762885e9baa50aff3c4b837a47a17fed,CFM,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,92200,10000
0x56a9ce3b6a96b5ae27b66ee3b5ed2cd62ed8e358,0x1c1b966413278189ee96b4935610a1b3c385b0d9,FU,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-249587,10000
0x6f68a11c63d8139dfa8b9151908d77913bf9905e,0x8e6cd950ad6ba651f6dd608dc70e5886b1aa6b24,STARL,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-212681,10000
0x5a6c6cb3cac90487c9e487796087185959c44bd9,0x7c3e3eae4d893d11c61e74d5187c962ba5744a3b,KOKO,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-171655,10000
0x77dfe5de823cb2cab3f43be5f24e9512e04afa73,0x7c3e3eae4d893d11c61e74d5187c962ba5744a3b,KOKO,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-74373,3000
0x763dd0f2f333324d1b142bf234c0dca11ec50392,0x300c1fedab951d44681851b8c613293a2d00801e,LOX,10,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-887272,10000
0x3c8ad861df04a68e8a2559251e2009611523446d,0x300c1fedab951d44681851b8c613293a2d00801e,LOX,10,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,184200,3000
0xe0b9def812e9bf420e35dd4b5a526dc9dbd34989,0xd417144312dbf50465b1c641d016962017ef6240,CQT,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,-277377,3000
0x78927e89d947335c7b80c8b9877b6e4c145305a2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xfa898efdb91e35bd311c45b9b955f742b6719aa2,APED,18,887271,10000
0xede49232225bc8e7cf988ea79c19b0ffbca170ac,0x5d98030ee646e6b3f25425c31c038310696616ea,SRSC20,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-887272,10000
0x6a1f2355f23089dfc5cef0edf5bb6e50bcd2183b,0x09726999c108126c17cde4f2676a610a830fd740,$K,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,,500
0x923180541574378f48af976f01ecdfd0e8a1f909,0x7d0cc24c94bd11ec1a4729f12c090fba792a03a7,IBU,8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,-184155,500
0x4ba950bed410a12c1294df28ed672f50c24297de,0x056fd409e1d7a124bd7017459dfea2f387b6d5cd,GUSD,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,293144,3000
0x856ad2964b114ee60285b9b4869896f7c4770043,0x2620638eda99f9e7e902ea24a285456ee9438861,CSM,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,-305820,3000
0x1a0ec29c18b0a3739c9204b557c01822baeb8990,0x9395cfe95e6ed87c7d4eb1d06e30c49b48eb1111,Rarible V220,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-887272,10000
0x7029a842413810f856693ddc553ac2dc573fae5f,0x7473d446368514c69f402876df446c3debfab41f,OpenSea Collection20,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-68965,10000
0x5eb837c4b76239dcbe770be1de9a198b98078faf,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,YFI,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,16289,500
0x021d4d1c8a6ce7837d7cc93d47eedea379d9d5d4,0x5ab468e962637e4eecd6660f61b5b4a609e66e13,FTW,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-123110,500
0x2837809fd68e4a4104af76bbec5b622b6146b2cb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xe76c6c83af64e4c60245d8c7de953df673a7a33d,RAIL,18,87671,10000
0xdd0c329e10714f4ecf489e5833bd7356e6526205,0x7ed621d37e30214d5e197454f08b1c5c9558517a,DEVA,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,-269523,10000
0x0730abfb26cf04f7a31b20d42e88cd606a8441ea,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,18,0xe76c6c83af64e4c60245d8c7de953df673a7a33d,RAIL,18,-1800,10000
0x60a6b23a7a87c5ce9e3f81c869691f784b18a704,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xe66b3aa360bb78468c00bebe163630269db3324f,MTO,18,109247,10000
0x7b54d97d6cf7691a6e71b5b90604128d0fb3157f,0x314bd765cab4774b2e547eb0aa15013e03ff74d2,PARTY,6,0xe76c6c83af64e4c60245d8c7de953df673a7a33d,RAIL,18,217364,10000
0x1dfd47d8609e98b930f82e9e734d3fc6067bc643,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xe76c6c83af64e4c60245d8c7de953df673a7a33d,RAIL,18,87707,3000
0x792618e17eec5e5cbf41582a0eea17afc21fa592,0xe76c6c83af64e4c60245d8c7de953df673a7a33d,RAIL,18,0xeb4c2781e4eba804ce9a9803c67d0893436bb27d,renBTC,8,-339800,10000
0x0f992c7f073c553d673c7536218d196998e374c7,0x1c5db575e2ff833e46a2e9864c22f4b22e0b37c2,renZEC,8,0xe76c6c83af64e4c60245d8c7de953df673a7a33d,RAIL,18,277592,10000
0x8842d44c207b84739a69513410f3b6bd26dd499c,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,0xe76c6c83af64e4c60245d8c7de953df673a7a33d,RAIL,18,281120,10000
0x31b047f6ad452cead4b2f95e6b08ccae5b116f19,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xe76c6c83af64e4c60245d8c7de953df673a7a33d,RAIL,18,281301,10000
0x4094306ef222c3a4c50d5497e0a959a29d3dacc4,0x58f37eeb033459301822242a05a3e8d53b8e0a73,DOGEINU,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-887272,10000
0x9fbdfae84d9b42e9db10835124dc5667f215b05c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xe13ae5a34268d7edc1e168c9470386ef37c394c2,420,18,,10000
0xd213a99d26480265178745558a7177e6e3404587,0x552cd48d0119cd4c83fccb46a32c83867afbbf18,CBDCY,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-184001,10000
0x801cbce6b0b8518c42b365e3135adfbe40085c0f,0x05669323dc6997cbd16fb74eb21569aa86a39ff3,Rarible 115520,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-887272,10000
0xea342a828376b1c4f3f06ea16172d3fad6578090,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,INST,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,-276955,10000
0x368dd23f1a943f37bfca6a7ea6efe0df08f5705c,0x6e1adc61b843aad33b1ff0d6f1abaf2d49fb31a6,WEM,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,,3000
0x4ba5df7beeef01ff9b3e84486c6bca2ead59dc1e,0x51d5afdb721a4280c13fcc05d52df622e194c10e,20,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-76129,10000
0x1c2c708ae62a3d4e5d0df9527cdd01983cd73650,0x2ccbff3a042c68716ed2a2cb0c544a9f1d1935e1,DMT,8,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,-85508,10000
0x0b09b67086d6888c59da451f50cf3e47976e29c3,0x0aee8703d34dd9ae107386d3eff22ae75dd616d1,SLICE,18,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,18,,3000
0x9af91e566e1817a0b3c9983bf68c0ddf0bd6943f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc813ea5e3b48bebeedb796ab42a30c5599b01740,NIOX,4,-179872,10000
0x40e37e6541a8adc8da1cf8871a7af673c1b51e3b,0x38affa4a5572cd7f19bb8bbaba00cc697c574059,VSTAR,14,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-250120,10000
0x66fc46c48522138b569516911f2efdc018b5f4dd,0x5b7d043ecb3a694069cc01e763159ea1bde0541d,GME,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-131999,10000
0x526a2b1606aa0da169a9b0f48b42446a567c45c9,0x48a9718f52215ca1ebb220e558403a298d3b30be,ICEE,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-245186,10000
0xfda24bcbdbff2738d2c8a78539a1d37b0c2a4e7d,0xa0ebb2e552363fab2d294fe796454dbc44b8403a,TOT,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-115133,3000
0xa850478adaace4c08fc61de44d8cf3b64f359bec,0x12b32f10a499bf40db334efe04226cca00bf2d9b,UMIIE,18,0x5ed60a121159481675bad3e648ba4c89753e056f,UMIIE2,18,46048,500
0x5a24d06593d33d1967db224f010d51813dcbb868,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xddaddd4f73abc3a6552de43aba325f506232fa8a,MFUND,9,-95612,10000
0x9f7e947239de8db3cd500e1180797b22c0192531,0x0bfda9a1914dd56313da138143e871c2b7a01e39,STFMG,18,0x0d9cbb4da636a180cd872cc2459abf7afa34b7f5,STARS,18,23027,500
0x712a2e0171a0791ca354d8f831643bbc684b45dc,0x2d55344bc1f72e0ccbee2d8d2eab503dedff67c8,PHI,18,0xdcd6456aba437cd7a038b5b2ec767c0eec834d67,Φ$,18,87746,10000
0x2df3f8e466d4924d86c35213dcef8c6955c6813a,0x0bfda9a1914dd56313da138143e871c2b7a01e39,STFMG,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0,3000
0x52f01c2c685c7bc243e266d9eb0f9bfb184e0df1,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,3Crv,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,-276367,3000
0xc31f5f1809ed7b47e5cdd8403ce313d45d6da0a0,0x2d55344bc1f72e0ccbee2d8d2eab503dedff67c8,PHI,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,-188679,3000
0x5f7f44c304d016fe8cad589aaadba366528f0ad0,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,3Crv,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,-276093,3000
0xad51a1169ebd62c1cb42d48804d31d689ce848cd,0x16631e53c20fd2670027c6d53efe2642929b285c,pSAFEMOON,18,0x50625b636dab619bf6af75f693dc486e56c2a694,GHT,10,,3000
0xc9535bef6b03891bb93be47058f91fb7a9b3279e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc75e8439beb3eec22bbb25d7218937ea04693c74,CBOT20,18,,10000
0xdc212b0d75d430a5ad21e68ca4aaf7508bbf11f4,0x68aaaf8c1b3f4c71c2b203a5a1cb50b7e6a89f3e,SPACE,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,,10000
0xbf9a7a27d0e7a7df4d0e7d57403935af82ac25d3,0x42a54180661530310252021dcf5b32635ef1bd72,FIVE,18,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,18,-73833,3000
0xe6e3d1cb69e4aea769a258be9a26fac24c01b59c,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,YFI,18,0xd0660cd418a64a1d44e9214ad8e459324d8157f1,WOOFY,12,,10000
0x87bcf796e9d13393b0cc8743bd58607131e2f7ae,0x60972a277626689b221c698c5b55dec3e6ac278f,SPACCATS,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,,10000
0x983dfad44d08a29ff4ff8c825d07b1a8bd3c8d00,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xcc833108b1e41b7c578dd1ce7eba4c9da55fc762,ZHB,18,,10000
0x3813d7807b6076e45dfca3cfe70bb2cce3f441d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xf2454d3c376f4244c8229b3d8498cee95ef40160,xKAWA,18,154645,3000
0x8ddb1367d6cd919dbaff05c8acf54b8e16df0003,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc2f392832f090ad194cb49e9e82e7d3ce14b574a,LOA,11,,3000
0x352ff70e039e781e8a6e815ad9abe424c3534d0b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xcbb22a1c637053c2d3219f5534b772587e6dffd4,FTH,18,-1,10000
0x59434f700efdef581aac9faeb43d220c53121d08,0x86bf8963e1781bf2ef9571a2691d0692b28520b3,FFO,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-107857,10000
0x38866ae85e4ea03a05bffc4b59ac4fe960d0a41b,0x3f031bb99a5f4c78a78c443e01ffc107d0fe4847,bnty,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,-408600,10000
0x936198fcac6d8cdec3815f24ba250041f593f6c3,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,MKR,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,-196808,500
0xb9b0809ecf0441948355e72c5e33ed02023dad1b,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,18,0xde5b6b84b3825d5697df15fab070f9fd0f7df3a6,BDSCI,18,887271,3000
0x2a9db598abb59c165773e837acffc6c6e48e1162,0xba36c0fa780e53bb9a2ef1541945da32cd5d6e5f,BOTB20,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-68796,10000
0x8dbeaff4cd60953ded38243284294bca42539515,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xde52a16c6db7914e6953e27a7df4ce6a315f8b45,OUCHI,18,131399,10000
0xf659b79065158d1379e3a4d13a1370b086e1bcf0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xf0bc1ae4ef7ffb126a8347d06ac6f8add770e1ce,1MT,7,-165376,10000
0x4c92a3988b94f2fefe3147ac9d538b081d9b815f,0x5b9348e7d9d6c1c8044108955e60cf732a3fbbeb,LBC,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-95640,3000
0xab2e2c954cf4ffe04424f459a122e958dac41002,0x37c967fb285d1a766f5dd2224add8d8875045b1f,POLKASWAP,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,-887272,500
0x9d28e23687d3ee5840382a8c7d2352e7142bc3ca,0x17a4ae8b1ea75d51ab0f2875b80452f7e34c272a,KAWA,18,0xf2454d3c376f4244c8229b3d8498cee95ef40160,xKAWA,18,-95592,10000
0x54a98708169b9c0142a442a6c30b52a7798b7f98,0x30bcd71b8d21fe830e493b30e90befba29de9114,🐟,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,-260200,10000
0x23273b9cbcdca2210135a1b00f93b48c045fa757,0x025c9f1146d4d94f8f369b9d98104300a3c8ca23,MTGY,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-133572,3000
0x30fd64c9271bcc6607ad2efaea9bf8ea3b85eeb7,0x2b89d32cfb9b28dfcc7facc22453c812f9097655,HAREM,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,-48181,3000
0x370eeba8bdaa9111d955fde517c45fac96310b39,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc62f3d7dcc1d0453b5dab6a2a210f75ec9583e8a,KISH,18,138157,500
0xaddc4474edecc808d7215b359c756f69ae2cd6d0,0x29746166eaf410e99eb6e538904efc3a3be145a8,PRICE,18,0x6b4c7a5e3f0b99fcd83e9c089bddd6c7fce5c611,MM,18,-75229,3000
0x059b50bc9ea067394dcaf5f3de5a7227a8ae8907,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xf2454d3c376f4244c8229b3d8498cee95ef40160,xKAWA,18,351875,500
0xd6dcc1861c4e876a68def2d012cf58278c83c983,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xdada00a9c23390112d08a1377cc59f7d03d9df55,DUNG,18,887271,10000
0x5be1b63a3873cbe553f8a1807e83609ef0497797,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xbabd6aa0798b805309533601ef4459103803e09b,FRANC,18,887271,10000
0x5719274c0951a90d11f8c34be8b8df82eec3e53a,0xbccce24dc7eef4aa9292cffbddb62a57e32dd3cf,REBEL,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,,3000
0xaf431efd64ecffa25086fa91c7c4c563480735b0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xe20668a27e1b9bbb796ee9d711a7a958cdd65914,Hero,9,-86491,10000
0x5b6488b48c8d4bbc55b313ba50096fce4fff6f42,0x2b2008ce23f532a1c9994826b7c25fd784d15126,NBK,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,-887272,3000
0x59d3ba0f193de61f42aaf23266a45f4dd483d4f5,0x391f4c39eafa2aa5b7be17e0901d48c39c61f4d6,DLP,18,0x3b7b6023c18cce733924b659a09ebb75fefed9be,DUSD,18,46057,3000
0x548c1631c8becabd22debe715cca52a8c806e71b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xd9f05f145cbcdb68a84e1f90506352337614866d,DULY,18,,3000
